|start date| |end date| startHour endHour x y
12.01.2018 15.01.2018 2300 0400 52.14498 21.05075
12.01.2018 15.01.2018 2300 0400 52.22911999999999 21.02157
12.01.2018 15.01.2018 2300 0400 52.22789 21.00375
12.01.2018 15.01.2018 2300 0400 52.24742999999999 21.00907
12.01.2018 15.01.2018 2300 0400 52.24909 21.0055
12.01.2018 15.01.2018 2300 0400 52.19661 20.88514
13.01.2018 15.01.2018 600 600 52.19661 20.88514
13.01.2018 15.01.2018 600 600 52.23419 21.03022
13.01.2018 15.01.2018 600 600 52.22911999999999 21.02157
15.01.2018 26.01.2018 0000 2359 47.94699310000001 19.4400328
10.01.2018 10.01.2018 0000 2200 52.2296756 21.0122287
10.01.2018 10.01.2018 0000 2200 52.2418992 21.0121599
10.01.2018 10.01.2018 0000 2200 52.2995852 21.1545356
10.01.2018 10.01.2018 0000 2200 52.2447284 21.009954
10.01.2018 10.01.2018 0000 2200 52.24721 21.0097684
10.01.2018 10.01.2018 0000 2200 52.2432587 21.0091141
10.01.2018 10.01.2018 0000 2200 52.2404099 21.0138868
10.01.2018 10.01.2018 0000 2200 52.2425963 21.0150406
10.01.2018 10.01.2018 0000 2200 52.24402190000001 21.0115312
10.01.2018 10.01.2018 0000 2200 52.2440581 21.008994
10.01.2018 10.01.2018 0000 2200 52.5216827 16.3971049
10.01.2018 10.01.2018 0000 2200 52.19661 20.88514
10.01.2018 10.01.2018 0000 2359 52.2296756 21.0122287
10.01.2018 10.01.2018 0000 2359 52.1710346 20.9728005
10.01.2018 10.01.2018 0000 2359 52.26065 21.1006301
10.01.2018 10.01.2018 0000 2359 52.26074 21.08752
08.01.2018 8.01.2018 1400 2359 52.33062 20.95563
08.01.2018 08.01.2018 0000 2359 52.33869 21.11768
05.01.2018 05.01.2018 0000 2359 52.243111 21.002033
06.01.2018 06.01.2018 1200 1400 52.19661 20.88514
06.01.2018 06.01.2018 1200 1400 52.22911999999999 21.02157
06.01.2018 07.01.2018 0000 2359 52.249 21.10758
06.01.2018 07.01.2018 0000 2359 52.19661 20.88514
06.01.2018 07.01.2018 0000 2359 52.22911999999999 21.02157
15.01.2018 26.01.2018 0000 2359 52.2836803 20.8974571
15.01.2018 26.01.2018 0000 2359 52.2698104 21.0517162
03.01.2018 03.01.2018 0000 2359 52.17683599999999 20.9916021
29.12.2017 29.12.2017 0000 2359 52.19661 20.88514
31.12.2017 01.01.2018 1500 0700 52.2777 21.0805561
31.12.2017 01.01.2018 1500 0700 52.30497 21.08542
23.12.2017 23.12. 0000 2359 52.291501 21.000411
27.12.2017 27.12.2017 0000 2359 52.17683599999999 20.9916021
23.12.2017 02.01.2018 0000 2359 52.249 21.10758
22.12.2017 22.12.2017 0000 2359 52.18053 20.97696
18.12.2017 18.12.2017 1000 1000 52.243111 21.002033
15.12.2017 15.12.2017 2345 2345 52.20721 20.91603
16.12.2017 16.12.2017 0000 2359 52.18313000000001 20.97973
16.12.2017 06.01.2018 250 350 52.2899 20.9312101
16.12.2017 06.01.2018 250 350 52.16256 21.04774
14.12.2017 14.12. 1900 2100 52.19661 20.88514
14.12.2017 14.12. 1900 2100 52.249 21.10758
14.12.2017 14.12. 1900 2100 52.23419 21.03022
14.12.2017 14.12. 1900 2100 52.21162 20.9494499
15.12.2017 16.12.2017 1500 2200 52.2296756 21.0122287
15.12.2017 16.12.2017 1500 2200 52.22035469999999 21.0250007
15.12.2017 16.12.2017 1500 2200 52.2340147 21.0190726
15.12.2017 16.12.2017 1500 2200 52.2032596 20.938595
15.12.2017 16.12.2017 1500 2200 52.2434136 20.9624562
15.12.2017 16.12.2017 1500 2200 52.2203396 20.9894902
15.12.2017 16.12.2017 1500 2200 52.2271389 21.0045946
15.12.2017 16.12.2017 0000 2359 52.2296756 21.0122287
15.12.2017 16.12.2017 0000 2359 52.1054533 20.9313133
15.12.2017 16.12.2017 0000 2359 52.2083604 21.0250894
15.12.2017 16.12.2017 0000 2359 52.06701 21.01764
15.12.2017 16.12.2017 0000 2359 52.0891672 20.9137531
15.12.2017 16.12.2017 0000 2359 50.4911864 16.8728136
15.12.2017 16.12.2017 0000 2359 52.09871 21.01858
15.12.2017 16.12.2017 0000 2359 52.24726 21.18439
15.12.2017 16.12.2017 0000 2359 52.06701 21.01764
16.12.2017 17.12.2017 0000 2359 52.19661 20.88514
16.12.2017 17.12.2017 0000 2359 52.22911999999999 21.02157
16.12.2017 17.12.2017 0000 2359 52.2448985 21.0889233
16.12.2017 17.12.2017 0000 2359 52.24615799999999 21.0434319
16.12.2017 17.12.2017 0000 2359 52.241657 21.041413
16.12.2017 17.12.2017 0000 2359 52.24366999999999 21.0397931
